Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
CETARTIODACTYLA	BOVIDAE	Oreamnos	Oreamnos_americanus	LC	stable	0	0	0.622112265	0.182894269	1645	696	1.363505747	0.860146003	2.401485834	1.224212346	72105.4	11.18588422	11
RODENTIA	GEOMYIDAE	Orthogeomys	Orthogeomys_grandis	LC	stable	0	0	0.594160888	0.617971881	25	16	0.5625	0.446287103	-0.038530867	-0.039292818	499.99	6.214588098	6
RODENTIA	GEOMYIDAE	Orthogeomys	Orthogeomys_hispidus	LC	stable	0	0	0.908751375	0.902151239	16	11	0.454545455	0.374693449	0.007315998	0.007289366	499.99	6.214588098	6
RODENTIA	CRICETIDAE	Oryzomys	Oryzomys_couesi	LC	unknown	0	NA	0.963420642	0.565383055	102	8	11.75	2.545531272	0.704014001	0.532986645	69.29	4.238300596	4
RODENTIA	CRICETIDAE	Oryzomys	Oryzomys_palustris	LC	stable	0	0	0.86911348	0.318595298	678	109	5.220183486	1.827799406	1.72795451	1.003552065	53.26	3.97518558	4
RODENTIA	CRICETIDAE	Osgoodomys	Osgoodomys_banderanus	LC	unknown	0	NA	0.9474662	0.918895519	12	11	0.090909091	0.087011377	0.031092415	0.030618837	49.99	3.911822985	4
CETARTIODACTYLA	BOVIDAE	Ovibos	Ovibos_moschatus	LC	stable	0	0	0.694992204	0.347717627	3782	1565	1.416613419	0.882367146	0.998725837	0.692509896	312500	12.65235975	13
CETARTIODACTYLA	BOVIDAE	Ovis	Ovis_canadensis	LC	stable	0	0	0.811723152	0.464891008	1500	690	1.173913043	0.776528789	0.746050447	0.55735635	74644.87	11.22049708	11
CETARTIODACTYLA	BOVIDAE	Ovis	Ovis_dalli	LC	stable	0	0	0.743764937	0.29621823	1645	366	3.494535519	1.50286233	1.510868209	0.920628593	70194.13	11.15901997	11
CARNIVORA	FELIDAE	Panthera	Panthera_onca	NT	decreasing	0	1	0.844537129	0.448910384	248	33	6.515151515	2.016921185	0.881304507	0.631965423	83943.09	11.33789435	11
EULIPOTYPHLA	TALPIDAE	Parascalops	Parascalops_breweri	LC	stable	0	0	0.720347123	0.133621129	552	186	1.967741935	1.087801373	4.390967183	1.684724809	51.11	3.933980173	4
CETARTIODACTYLA	TAYASSUIDAE	Pecari	Pecari_tajacu	LC	stable	0	0	0.909725078	0.381899571	652	63	9.349206349	2.336909836	1.382105525	0.867984771	21133.69	9.958623729	10
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_alticolus	EN	decreasing	1	1	0.683050502	0.863349958	14	51	-0.725490196	-1.292768303	-0.208837048	-0.234251324	23.99	3.177637077	3
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_amplus	LC	stable	0	0	0.925751378	0.572559518	139	38	2.657894737	1.296887773	0.616864882	0.480489016	11.97	2.48240352	2
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_fasciatus	LC	stable	0	0	0.890996727	0.12773748	649	36	17.02777778	2.891913778	5.975217676	1.942363535	11.29	2.423917378	2
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_flavescens	LC	stable	0	0	0.840334765	0.350882867	1171	297	2.942760943	1.371881225	1.394915352	0.873347886	9.21	2.22028985	2
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_flavus	LC	stable	0	0	0.862511676	0.511200689	1165	477	1.442348008	0.892959875	0.687227138	0.523086435	7.97	2.075684493	2
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_inornatus	LC	unknown	0	NA	0.85427838	0.794012323	69	65	0.061538462	0.059719235	0.075900657	0.073158131	10.16	2.318458442	2
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_longimembris	LC	stable	0	0	0.860997798	0.63270191	416	244	0.704918033	0.533517035	0.360826932	0.308092553	8.07	2.088153482	2
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_merriami	LC	stable	0	0	0.952357567	0.407945564	324	34	8.529411765	2.254382991	1.3345212	0.847806817	6.94	1.937301775	2
RODENTIA	HETEROMYIDAE	Perognathus	Perognathus_parvus	LC	stable	0	0	0.678239918	0.530050649	690	472	0.461864407	0.379712612	0.279575676	0.24652852	21.56	3.070839746	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_attwateri	LC	stable	0	0	0.970195503	0.140969192	221	4	54.25	4.01186834	5.882322949	1.928956233	27.9	3.328626689	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_aztecus	LC	stable	0	0	0.864146578	0.818846936	41	19	1.157894737	0.769133088	0.055321257	0.05384523	34	3.526360525	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_beatae	LC	unknown	0	NA	0.828220536	0.879147622	17	27	-0.37037037	-0.462623522	-0.057927799	-0.059673361	26	3.258096538	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_boylii	LC	stable	0	0	0.840801104	0.517282707	1604	741	1.164642375	0.772255163	0.62541893	0.485765586	23.9	3.173878459	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_californicus	LC	stable	0	0	0.929448037	0.823401129	87	74	0.175675676	0.161843025	0.128791307	0.12114742	42.68	3.753730426	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_crinitus	LC	stable	0	0	0.789223232	0.607912713	682	430	0.586046512	0.461244449	0.29825091	0.261017904	16.32	2.79239135	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_difficilis	LC	stable	0	0	0.956356687	0.529057921	325	19	16.10526316	2.839386203	0.80765971	0.592033031	27.95	3.3304172	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_eremicus	LC	stable	0	0	0.938336986	0.581242333	613	139	3.410071942	1.483891003	0.614364495	0.478941378	22.73	3.123685638	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_eva	LC	stable	0	0	0.821001637	0.873196142	13	20	-0.35	-0.430782916	-0.05977409	-0.061635103	21.99	3.090587805	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_fraterculus	LC	unknown	0	NA	0.958242529	0.840007532	63	34	0.852941176	0.616774202	0.140754687	0.13169005	16	2.772588722	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_furvus	DD	unknown	NA	NA	0.661239359	0.857070222	25	105	-0.761904762	-1.435084525	-0.228488703	-0.259403964	32.99	3.496204485	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_gossypinus	LC	stable	0	0	0.979029034	0.284786501	467	13	34.92307692	3.5813799	2.437764895	1.23482152	27.68	3.320710131	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_gratus	LC	unknown	0	NA	0.87062619	0.633282881	348	111	2.135135135	1.142672278	0.374782449	0.3182955	27.35	3.308716529	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_hooperi	LC	stable	0	0	0.613894681	0.625706789	41	40	0.025	0.024692613	-0.018878024	-0.019058489	35.99	3.583241122	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_hylocetes	LC	stable	0	0	0.863024507	0.8	11	5	1.2	0.78845736	0.078780634	0.075831361	34	3.526360525	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_keeni	LC	stable	0	0	0.947771395	0.554753733	184	7	25.28571429	3.269025609	0.70845429	0.535589038	28.25	3.341093458	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_leucopus	LC	stable	0	0	0.941158799	0.370429642	2673	714	2.743697479	1.320073754	1.540722154	0.932448353	18.07	2.894253105	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_levipes	LC	unknown	0	NA	0.953364582	0.688442451	57	7	7.142857143	2.097141119	0.384813765	0.325565665	20	2.995732274	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_maniculatus	LC	stable	0	0	0.888049735	0.321641138	6547	2142	2.056489262	1.117266957	1.760995499	1.015591303	19.98	2.994731773	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_megalops	LC	unknown	0	NA	0.879674641	0.857631128	10	9	0.111111111	0.105360516	0.02570279	0.025378026	66.2	4.192680463	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_melanophrys	LC	stable	0	0	0.969166305	0.677351263	155	17	8.117647059	2.210211773	0.43081789	0.358246232	40	3.688879454	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_melanotis	LC	unknown	0	NA	0.952350234	0.654962402	183	26	6.038461538	1.951389615	0.454053286	0.374355027	39.59	3.678576561	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_merriami	LC	unknown	0	NA	0.967935545	0.700344116	86	23	2.739130435	1.31885308	0.382085638	0.32359369	40	3.688879454	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_mexicanus	LC	stable	0	0	0.733582193	0.784651788	34	53	-0.358490566	-0.443931389	-0.06508568	-0.06730039	42.58	3.751384659	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_nasutus	LC	unknown	0	NA	0.693903705	0.453780916	426	319	0.335423197	0.289248243	0.529160175	0.424718679	28	3.33220451	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_pectoralis	LC	stable	0	0	0.922750185	0.411354267	410	26	14.76923077	2.758060622	1.243200714	0.807903736	38.99	3.663305203	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_perfulvus	LC	stable	0	0	0.753854961	0.831150772	10	18	-0.444444444	-0.587786665	-0.092998543	-0.097611223	40	3.688879454	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_polionotus	LC	unknown	0	NA	0.920630309	0.22093855	186	15	11.4	2.517696473	3.166906624	1.427173944	14.27	2.658159431	3
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_polius	NT	decreasing	0	1	0.692757527	0.752436707	31	33	-0.060606061	-0.062520357	-0.079314552	-0.082636834	40	3.688879454	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_schmidlyi	LC	unknown	0	NA	0.838230126	0.737473568	27	14	0.928571429	0.656779536	0.136623958	0.128062428	33.99032099	3.526075807	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_spicilegus	LC	decreasing	0	1	0.920044193	0.765739151	38	10	2.8	1.335001067	0.201511236	0.183580128	35.99	3.583241122	4
RODENTIA	CRICETIDAE	Peromyscus	Peromyscus_truei	LC	stable	0	0	0.728415825	0.489756554	1157	745	0.553020134	0.440201509	0.487301844	0.396963635	27	3.295836866	3
RODENTIA	CRICETIDAE	Phenacomys	Phenacomys_intermedius	LC	stable	0	0	0.529215538	0.298079942	845	800	0.05625	0.0547249	0.77541479	0.57403408	25.2	3.226843995	3
RODENTIA	CRICETIDAE	Phenacomys	Phenacomys_ungava	LC	stable	0	0	0.765391954	0.093301889	3430	572	4.996503497	1.791176549	7.203391804	2.104547703	27	3.295836866	3
DIDELPHIMORPHIA	DIDELPHIDAE	Philander	Philander_opossum	LC	stable	0	0	0.746439953	0.939086359	5	21	-0.761904762	-1.435084525	-0.205142375	-0.229592269	425.81	6.053993237	6
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_hesperus	LC	stable	0	0	0.821927968	0.593619766	1241	786	0.578880407	0.456715993	0.384603437	0.325413772	3.56	1.269760545	1
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_subflavus	LC	stable	0	0	0.72294449	0.283610888	1721	957	0.798328109	0.586857405	1.549071708	0.935729257	5.74	1.74745921	2
CHIROPTERA	PHYLLOSTOMIDAE	Platyrrhinus	Platyrrhinus_helleri	LC	stable	0	0	0.874168734	0.935833133	10	15	-0.333333333	-0.405465108	-0.065892516	-0.068163768	13.44	2.598235335	3
RODENTIA	CRICETIDAE	Podomys	Podomys_floridanus	VU	decreasing	1	1	0.722754672	0.464884318	16	5	2.2	1.16315081	0.5546979	0.44128125	30.74	3.425564738	3
CARNIVORA	PROCYONIDAE	Potos	Potos_flavus	LC	decreasing	0	1	0.733724311	0.735146452	33	53	-0.377358491	-0.473784352	-0.0019345	-0.001936374	2441.81	7.800494847	8
CARNIVORA	PROCYONIDAE	Procyon	Procyon_lotor	LC	increasing	0	0	0.917380997	0.337128714	4980	1436	2.467966574	1.24356842	1.721159483	1.00105807	6373.72	8.759938566	9
CHIROPTERA	MOLOSSIDAE	Promops	Promops_centralis	LC	unknown	0	NA	0.951555615	0.880784047	16	8	1	0.693147181	0.080350648	0.077285662	29.8	3.394508394	3
CHIROPTERA	MORMOOPIDAE	Pteronotus	Pteronotus_davyi	LC	stable	0	0	0.951765468	0.599936772	177	24	6.375	1.998095902	0.58644296	0.461494378	9.52	2.253394849	2
CHIROPTERA	MORMOOPIDAE	Pteronotus	Pteronotus_parnellii	LC	stable	0	0	0.945326187	0.689719145	140	25	4.6	1.722766598	0.370595834	0.31524556	19.59	2.975019232	3
CHIROPTERA	MORMOOPIDAE	Pteronotus	Pteronotus_personatus	LC	stable	0	0	0.878144031	0.606566329	122	8	14.25	2.724579503	0.447729603	0.369996539	7.99	2.07819076	2
CARNIVORA	FELIDAE	Puma	Puma_concolor	LC	decreasing	0	1	0.897191721	0.472695356	2819	1094	1.57678245	0.946541508	0.89803371	0.640818461	53954.05	10.89588804	11
CARNIVORA	FELIDAE	Herpailurus	Puma_yagouaroundi	LC	decreasing	0	1	0.898684878	0.552298772	131	18	6.277777778	1.984825565	0.627171604	0.486843295	6875	8.835646923	9
CETARTIODACTYLA	CERVIDAE	Rangifer	Rangifer_tarandus	VU	decreasing	1	1	0.721124948	0.296083828	7010	2451	1.86005712	1.050841597	1.435543179	0.890169803	109088.5	11.59991476	12
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_burti	DD	unknown	NA	NA	0.876782498	0.770675952	35	16	1.1875	0.782759339	0.137679845	0.128990965	20	2.995732274	3
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_chrysopsis	LC	unknown	0	NA	0.474157956	0.407831408	42	6	6	1.945910149	0.16263227	0.150686633	19	2.944438979	3
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_fulvescens	LC	stable	0	0	0.934748402	0.298670869	900	50	17	2.890371758	2.129693913	1.140935209	11.55	2.446685437	2
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_humulis	LC	stable	0	0	0.965026972	0.300756995	636	19	32.47368421	3.510759584	2.20866011	1.165853439	8.25	2.1102132	2
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_megalotis	LC	stable	0	0	0.868709463	0.439950369	2503	946	1.645877378	0.973002722	0.974562414	0.680346811	10.72	2.372111156	2
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_mexicanus	LC	stable	0	0	0.86784844	0.798439503	32	17	0.882352941	0.632522559	0.08693074	0.083357889	15.71	2.754297452	3
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_microdon	LC	decreasing	0	1	0.852513859	0.772998878	48	26	0.846153846	0.613104473	0.102865585	0.09791187	20	2.995732274	3
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_montanus	LC	stable	0	0	0.906849269	0.337084015	991	172	4.761627907	1.751220058	1.690276696	0.989644049	10.9	2.388762789	2
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_raviventris	EN	decreasing	1	1	0.69228846	0.902686055	7	30	-0.766666667	-1.455287233	-0.233079479	-0.265372106	10.95	2.393339456	2
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_sumichrasti	LC	stable	0	0	0.84946642	0.666786886	52	11	3.727272727	1.553348446	0.273969896	0.242137927	19	2.944438979	3
RODENTIA	CRICETIDAE	Reithrodontomys	Reithrodontomys_zacatecae	LC	unknown	0	NA	0.896794776	0.584357844	128	20	5.4	1.85629799	0.534667131	0.428313505	11	2.397895273	2
CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	Rhogeessa_alleni	LC	stable	0	0	0.674493208	0.50322304	73	12	5.083333333	1.805552791	0.340346435	0.292928114	4.233333333	1.442989705	1
CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	Rhogeessa_gracilis	LC	unknown	0	NA	0.931756018	0.757846456	49	16	2.0625	1.119231576	0.229478625	0.206590197	4.233333333	1.442989705	1
CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	Rhogeessa_parvula	LC	stable	0	0	0.963672523	0.681280689	91	8	10.375	2.431417965	0.414501451	0.346777138	4.37	1.474763009	1
CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	Rhogeessa_tumida	LC	stable	0	0	0.803546474	0.934017334	11	42	-0.738095238	-1.339774345	-0.139687836	-0.150459974	4.58	1.521698998	2
CHIROPTERA	EMBALLONURIDAE	Saccopteryx	Saccopteryx_bilineata	LC	unknown	0	NA	0.883652691	0.677858112	50	10	4	1.609437912	0.303595362	0.26512611	8.08	2.089391873	2
EULIPOTYPHLA	TALPIDAE	Scalopus	Scalopus_aquaticus	LC	stable	0	0	0.941240538	0.362491119	1630	307	4.309446254	1.669487546	1.596589237	0.954198752	87.15	4.467630772	4
EULIPOTYPHLA	TALPIDAE	Scapanus	Scapanus_latimanus	LC	stable	0	0	0.911019353	0.755707727	201	135	0.488888889	0.39803013	0.205518114	0.186909444	62.46	4.134526352	4
EULIPOTYPHLA	TALPIDAE	Scapanus	Scapanus_orarius	LC	stable	0	0	0.884057553	0.392046728	210	42	4	1.609437912	1.254980057	0.813141129	62.13	4.129228964	4
EULIPOTYPHLA	TALPIDAE	Scapanus	Scapanus_townsendii	LC	stable	0	0	0.906723812	0.485335761	83	21	2.952380952	1.37431817	0.868240265	0.624996953	141.7	4.953712147	5
RODENTIA	SCIURIDAE	Sciurus	Sciurus_aberti	LC	stable	0	0	0.723588956	0.580213913	428	346	0.23699422	0.212684421	0.247107213	0.220826639	622.95	6.434466259	6
RODENTIA	SCIURIDAE	Sciurus	Sciurus_alleni	LC	decreasing	0	1	0.590740407	0.638979652	35	23	0.52173913	0.419853846	-0.075494181	-0.078495934	465.14	6.142338436	6
RODENTIA	SCIURIDAE	Sciurus	Sciurus_arizonensis	DD	unknown	NA	NA	0.860189942	0.597317667	64	15	3.266666667	1.450832882	0.440087896	0.36470415	646.99	6.472330838	6
RODENTIA	SCIURIDAE	Sciurus	Sciurus_carolinensis	LC	increasing	0	0	0.937606915	0.320984313	1960	439	3.464692483	1.496200339	1.921036562	1.07193854	545.4	6.30151947	6
RODENTIA	SCIURIDAE	Sciurus	Sciurus_colliaei	LC	unknown	0	NA	0.750290475	0.59184763	31	6	4.166666667	1.642227735	0.267708845	0.237211212	498	6.210600077	6
RODENTIA	SCIURIDAE	Sciurus	Sciurus_deppei	LC	stable	0	0	0.847229934	0.89885616	18	32	-0.4375	-0.575364145	-0.05743547	-0.059150896	249.5	5.519458915	6
RODENTIA	SCIURIDAE	Sciurus	Sciurus_griseus	LC	unknown	0	NA	0.870167542	0.633680602	260	186	0.397849462	0.334934957	0.373195802	0.317140725	703.85	6.556565265	7
RODENTIA	SCIURIDAE	Sciurus	Sciurus_nayaritensis	LC	unknown	0	NA	0.912678162	0.571779568	138	21	5.571428571	1.882731247	0.596206322	0.467629765	697	6.546785411	7
RODENTIA	SCIURIDAE	Sciurus	Sciurus_niger	LC	stable	0	0	0.720006191	0.27721192	2239	1100	1.035454545	0.710719158	1.597313249	0.954477545	761.9	6.635815313	7
RODENTIA	SCIURIDAE	Sciurus	Sciurus_oculatus	LC	unknown	0	NA	0.893822699	0.699777597	52	11	3.727272727	1.553348446	0.277295391	0.244744866	649.98	6.476941593	6
RODENTIA	CRICETIDAE	Sigmodon	Sigmodon_alleni	VU	decreasing	1	1	0.794074188	0.987337693	4	10	-0.6	-0.916290732	-0.195742051	-0.21783523	174.09	5.159572407	5
RODENTIA	CRICETIDAE	Sigmodon	Sigmodon_arizonae	LC	unknown	0	NA	0.901259065	0.559508805	179	54	2.314814815	1.198401759	0.610804078	0.476733482	198	5.288267031	5
RODENTIA	CRICETIDAE	Sigmodon	Sigmodon_fulviventer	LC	stable	0	0	0.900517902	0.610292638	381	131	1.908396947	1.067602052	0.475550983	0.389031468	195.94	5.27780849	5
RODENTIA	CRICETIDAE	Sigmodon	Sigmodon_hispidus	LC	increasing	0	0	0.945368465	0.335884677	1279	103	11.41747573	2.519104813	1.814562645	1.034806884	110.65	4.706372066	5
RODENTIA	CRICETIDAE	Sigmodon	Sigmodon_leucotis	LC	unknown	0	NA	0.967472579	0.672081965	135	6	21.5	3.113515309	0.439515758	0.364306778	131.78	4.881133865	5
RODENTIA	CRICETIDAE	Sigmodon	Sigmodon_mascotensis	LC	stable	0	0	0.918136201	0.799100251	24	8	2	1.098612289	0.148962473	0.138859337	120	4.787491743	5
RODENTIA	CRICETIDAE	Sigmodon	Sigmodon_ochrognathus	LC	unknown	0	NA	0.879429025	0.439398904	291	31	8.387096774	2.239336063	1.001436548	0.693865197	122	4.804021045	5
RODENTIA	CRICETIDAE	Sigmodon	Sigmodon_toltecus	LC	unknown	0	NA	0.674033313	0.438994103	91	35	1.6	0.955511445	0.535404026	0.428793556	160	5.075173815	5
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_arcticus	LC	stable	0	0	0.762772932	0.155968743	3118	636	3.902515723	1.589748486	3.890549957	1.587304763	8.19	2.102913898	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_arizonae	LC	unknown	0	NA	0.793263759	0.523068447	110	55	1	0.693147181	0.51655823	0.416443445	2.7	0.993251773	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_bairdi	LC	unknown	0	NA	0.827324461	0.568744212	55	27	1.037037037	0.711496319	0.45465122	0.37476616	8.33	2.119863456	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_bendirii	LC	unknown	0	NA	0.853265669	0.391240461	120	25	3.8	1.568615918	1.180923891	0.77974859	15.76	2.757475084	3
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_cinereus	LC	stable	0	0	0.796937456	0.242483822	7035	2057	2.420029169	1.22964908	2.286559279	1.189841206	4.2	1.435084525	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_dispar	LC	unknown	0	NA	0.633558521	0.206404067	364	172	1.11627907	0.749659391	2.069505994	1.121516635	4.99	1.60743591	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_emarginatus	LC	decreasing	0	1	0.740248709	0.736964735	13	14	-0.071428571	-0.074107972	0.004456081	0.004446182	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_fumeus	LC	stable	0	0	0.771178407	0.154577757	973	267	2.644194757	1.293135424	3.988935156	1.607222491	7.83	2.05796251	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_haydeni	LC	stable	0	0	0.918925866	0.194352348	630	42	14	2.708050201	3.728143892	1.553532714	3.5	1.252762968	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_hoyi	LC	stable	0	0	0.77638044	0.139440607	5066	830	5.103614458	1.80888113	4.567821719	1.717003904	3.37	1.214912744	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_ixtlanensis	DD	unknown	NA	NA	0.802608929	0.958895693	4	13	-0.692307692	-1.178654996	-0.162986199	-0.17791472	7.325418324	1.991350262	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_longirostris	LC	stable	0	0	0.860587658	0.341779527	677	112	5.044642857	1.799172402	1.517961403	0.923449607	3.29	1.190887565	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_lyelli	LC	stable	0	0	0.577157598	0.798459484	75	297	-0.747474747	-1.376244025	-0.277161071	-0.324568864	4.99	1.60743591	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_maritimensis	LC	decreasing	0	1	0.393148714	0.259739043	98	19	4.157894737	1.6405285	0.513629637	0.4145105	7.2	1.974081026	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_mediopua	LC	unknown	0	NA	0.733937092	0.733279685	22	16	0.375	0.318453731	0.00089653	0.000896128	7.325418324	1.991350262	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_merriami	LC	unknown	0	NA	0.791284387	0.423453531	1011	357	1.831932773	1.040959437	0.868645153	0.625213651	5.99	1.790091412	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_milleri	VU	decreasing	1	1	0.759520579	0.742407811	38	23	0.652173913	0.502091944	0.023050361	0.022788714	4.07	1.403642999	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_monticolus	LC	stable	0	0	0.616467578	0.250421872	5216	2433	1.143855323	0.762605761	1.461716191	0.900858745	6.92	1.93441577	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_nanus	LC	unknown	0	NA	0.449188488	0.200527822	531	675	-0.213333333	-0.23995067	1.240030756	0.806489596	2.57	0.943905899	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_neomexicanus	DD	unknown	NA	NA	0.625681307	0.806669878	13	38	-0.657894737	-1.072636802	-0.224365104	-0.254073365	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_oreopolus	LC	stable	0	0	0.791820898	0.811761073	15	14	0.071428571	0.068992871	-0.024564093	-0.024870824	7	1.945910149	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_orizabae	LC	stable	0	0	0.796771995	0.691703258	28	18	0.555555556	0.441832752	0.151898572	0.141411513	7.325418324	1.991350262	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_ornatus	LC	stable	0	0	0.896495416	0.790763208	107	62	0.725806452	0.545694449	0.133709065	0.125494616	5.31	1.669591835	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_pacificus	LC	stable	0	0	0.750576942	0.532811255	122	87	0.402298851	0.338112926	0.408710748	0.342674923	10.56	2.357073278	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_palustris	LC	stable	0	0	0.668813429	0.200891162	4781	1769	1.702656868	0.994235314	2.329232713	1.202741861	13.07	2.570319528	3
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_preblei	LC	unknown	0	NA	0.811764961	0.207396697	669	97	5.896907216	1.931073082	2.914068902	1.364577473	3.14	1.1442228	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_rohweri	LC	unknown	0	NA	0.703403303	0.664432153	43	41	0.048780488	0.047628049	0.058653316	0.056997644	7.325418324	1.991350262	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_saussurei	LC	stable	0	0	0.880902316	0.779117222	15	8	0.875	0.628608659	0.130641566	0.122785229	4.65	1.53686722	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_sonomae	LC	stable	0	0	0.907197871	0.624829253	93	28	2.321428571	1.200394983	0.451913248	0.372882168	8.3	2.116255515	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_tenellus	LC	stable	0	0	0.668856572	0.741564949	70	122	-0.426229508	-0.555525803	-0.098047215	-0.103193105	3.8	1.335001067	1
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_trowbridgii	LC	stable	0	0	0.95187423	0.541568854	226	61	2.704918033	1.309661135	0.757623659	0.563962703	5.02	1.613429934	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_tundrensis	LC	stable	0	0	0.814628044	0.339089268	1645	335	3.910447761	1.591365131	1.402399959	0.876468221	7.65	2.034705648	2
EULIPOTYPHLA	SORICIDAE	Sorex	Sorex_ugyunak	LC	stable	0	0	0.842556904	0.188094827	1668	220	6.581818182	2.025753037	3.479426233	1.499494965	3.6	1.280933845	1
