"Order" "Family" "Genus" "Species" "Red_List_Status" "Population_trend" "IUCN.NUM" "POP.NUM" "Suit0k" "Suit21k" "DeltaSuit" "LogDS" "Range0k" "Range21k" "DeltaRange" "LogDR" "AdultBodyMass_g" "LogBMg" "GroupBMg"
"CARNIVORA" "HERPESTIDAE" "Herpestes" "Herpestes_ichneumon" "LC" "stable" 0 0 0.42880518521188 0.393285813963785 0.0903143972830029 0.0864660925251606 16657 6370 1.6149136577708 0.961231078910899 2980.02 7.99968529088632 8
"CARNIVORA" "HERPESTIDAE" "Herpestes" "Herpestes_javanicus" "LC" "unknown" 0 NA 0.833805177815292 0.714546412667804 0.166901355927641 0.154351821820543 3672 2960 0.240540540540541 0.215547204422275 750 6.62007320653036 7
"CARNIVORA" "HERPESTIDAE" "Herpestes" "Herpestes_naso" "LC" "decreasing" 0 1 0.940168428950561 0.657491992970269 0.429931374073896 0.357626452962137 1000 484 1.06611570247934 0.725670372265505 3002.08 8.00706066073906 8
"CARNIVORA" "HERPESTIDAE" "Herpestes" "Herpestes_ochraceus" "LC" "unknown" 0 NA 0.96416782717223 0.632088336394932 0.525368799986547 0.422236216878501 215 46 3.67391304347826 1.54199663163857 549.997 6.30991282366619 6
"CARNIVORA" "HERPESTIDAE" "Herpestes" "Herpestes_pulverulentus" "LC" "stable" 0 0 0.904302942259973 0.897013720049141 0.00812609890786578 0.00809325994794191 355 272 0.305147058823529 0.266315723179418 742 6.60934924316738 7
"CARNIVORA" "HERPESTIDAE" "Herpestes" "Herpestes_sanguineus" "LC" "stable" 0 0 0.901781517771718 0.81253178162335 0.109841532561418 0.104217241674388 5617 5283 0.0632216543630513 0.0613035953681169 500 6.21460809842219 6
"RODENTIA" "BATHYERGIDAE" "Heterocephalus" "Heterocephalus_glaber" "LC" "stable" 0 0 0.885222106641164 0.603797391044615 0.466091307730997 0.382599885106771 526 192 1.73958333333333 1.00780584070993 39.36 3.67275007218405 4
"HYRACOIDEA" "PROCAVIIDAE" "Heterohyrax" "Heterohyrax_brucei" "LC" "unknown" 0 NA 0.648762119498793 0.687459201478018 -0.0562900051319806 -0.0579363688611853 2683 3358 -0.201012507444908 -0.224409987211862 2453.66 7.80533606636476 8
"CETARTIODACTYLA" "HIPPOPOTAMIDAE" "Hippopotamus" "Hippopotamus_amphibius" "VU" "decreasing" 1 1 0.624636716022138 0.574739276811718 0.0868175209587532 0.0832537200436678 3963 3720 0.0653225806451613 0.0632776459232429 1536310 14.2448939952429 14
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_abae" "LC" "unknown" 0 NA 0.913403781985272 0.47617553635737 0.918208123358446 0.651391481188809 1012 204 3.96078431372549 1.60156385600319 21.81 3.08236858021354 3
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_beatus" "LC" "decreasing" 0 1 0.937365432840693 0.639597134761835 0.465556022526175 0.382234708023399 804 258 2.11627906976744 1.13663968425735 6.7 1.90210752639692 2
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_caffer" "LC" "decreasing" 0 1 0.658105568443042 0.705237840552207 -0.0668317401577028 -0.0691697515839951 4781 5052 -0.0536421219319082 -0.0551344748442784 9.46 2.24707238306379 2
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_commersoni" "NT" "unknown" 0 NA 0.955360329304523 0.74062055351062 0.289945741818822 0.254600156883444 198 62 2.19354838709677 1.16113264564944 89.99 4.49969855304586 4
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_curtus" "VU" "decreasing" 1 1 0.889011933130162 0.779764752791068 0.140102742459258 0.131118383309655 62 31 1 0.693147180559945 21.81 3.08236858021354 3
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_cyclops" "LC" "decreasing" 0 1 0.856802398336987 0.544827431018792 0.572612444888874 0.452738214119494 1463 747 0.958500669344043 0.672179215887307 32.92 3.49408037580887 3
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_fuliginosus" "LC" "decreasing" 0 1 0.933761110226707 0.659386308615645 0.416106306767426 0.347911067854236 674 205 2.28780487804878 1.1902201317739 21.81 3.08236858021354 3
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_gigas" "LC" "unknown" 0 NA 0.910433236664783 0.509016694320287 0.788611742647313 0.581439756181406 1593 699 1.27896995708155 0.823723567676238 115.42 4.74857764928282 5
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_jonesi" "NT" "decreasing" 0 1 0.926507100499866 0.397107750238733 1.33313779432124 0.847214054441828 633 62 9.20967741935484 2.32333603709908 5.49 1.70292825552144 2
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_marisae" "VU" "decreasing" 1 1 0.924946453986636 0.751283203475014 0.231155507947407 0.207953165744839 23 5 3.6 1.52605630349505 21.81 3.08236858021354 3
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_megalotis" "LC" "unknown" 0 NA 0.886651492583109 0.772695829333521 0.147478035888817 0.137566521931743 385 308 0.25 0.22314355131421 21.81 3.08236858021354 3
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_ruber" "LC" "unknown" 0 NA 0.836081901965363 0.72378524042819 0.155151908694268 0.144231858004427 3590 3312 0.0839371980676328 0.0805999659771743 10.61 2.36179695262589 2
"CHIROPTERA" "HIPPOSIDERIDAE" "Hipposideros" "Hipposideros_vittatus" "NT" "decreasing" 0 1 0.636876636555999 0.538850301119328 0.181917566405819 0.167138175778487 2267 2533 -0.10501381760758 -0.110946999494146 21.81 3.08236858021354 3
"CETARTIODACTYLA" "BOVIDAE" "Hippotragus" "Hippotragus_equinus" "LC" "decreasing" 0 1 0.795770539786534 0.606243094378853 0.312626151398669 0.272029826216224 3010 2595 0.159922928709056 0.148353562142932 264174 12.4843632559325 12
"CETARTIODACTYLA" "BOVIDAE" "Hippotragus" "Hippotragus_niger" "LC" "stable" 0 0 0.789646552039186 0.655404370283554 0.204823446168895 0.186333038505689 1542 1258 0.225755166931638 0.203557116862889 236405.9 12.3733055219015 12
"CARNIVORA" "HYAENIDAE" "Parahyaena" "Hyaena_brunnea" "NT" "stable" 0 0 0.912102495525385 0.812371299441072 0.122765533633365 0.115794868234794 980 908 0.079295154185022 0.0763081930633243 42977.93 10.6684420071009 11
"CARNIVORA" "HYAENIDAE" "Hyaena" "Hyaena_hyaena" "NT" "decreasing" 0 1 0.876431530664495 0.805245599198903 0.0884027575393284 0.0847112614953438 9389 9297 0.00989566526836614 0.00984702380268954 35070.51 10.4651158853724 10
"RODENTIA" "MURIDAE" "Hybomys" "Hybomys_badius" "EN" "decreasing" 1 1 0.868535634323665 0.810770651237228 0.071247008014274 0.0688233979404436 16 14 0.142857142857143 0.133531392624523 63.85388804 4.1565974739684 4
"RODENTIA" "MURIDAE" "Hybomys" "Hybomys_lunaris" "VU" "stable" 1 0 0.691049757281553 0.910873315363881 -0.241332745590984 -0.276191997699999 4 17 -0.764705882352941 -1.44691898293633 42.995 3.76108382986286 4
"RODENTIA" "MURIDAE" "Hybomys" "Hybomys_planifrons" "LC" "stable" 0 0 0.953138077450422 0.612764734910195 0.55547149362326 0.441778711005217 97 6 15.1666666666667 2.78295150927533 49.6 3.90399083373088 4
"RODENTIA" "MURIDAE" "Hybomys" "Hybomys_trivirgatus" "LC" "stable" 0 0 0.973632773595949 0.477365476996486 1.03959611767886 0.712751806725223 193 6 31.1666666666667 3.47093071967683 60.08 4.09567700745588 4
"RODENTIA" "MURIDAE" "Hybomys" "Hybomys_univittatus" "LC" "stable" 0 0 0.882291128637179 0.760086295431554 0.160777577414734 0.14909010590811 945 876 0.0787671232876712 0.0758188365573513 54.46 3.99746648724561 4
"CETARTIODACTYLA" "TRAGULIDAE" "Hyemoschus" "Hyemoschus_aquaticus" "LC" "decreasing" 0 1 0.95272374089008 0.670205289604043 0.421540169360568 0.35174091014129 954 380 1.51052631578947 0.920492418727855 10850 9.29192035896861 9
"CETARTIODACTYLA" "SUIDAE" "Hylochoerus" "Hylochoerus_meinertzhageni" "LC" "decreasing" 0 1 0.822164207103552 0.733424210277771 0.120994092616839 0.114215874332016 1826 1567 0.165283982131461 0.152964818798893 198130.5 12.1966811834807 12
"RODENTIA" "MURIDAE" "Hylomyscus" "Hylomyscus_aeta" "LC" "stable" 0 0 0.91741386503244 0.726028565878537 0.263605742457689 0.233969334457221 1007 644 0.563664596273292 0.447032166614209 22.13 3.09693415406296 3
"RODENTIA" "MURIDAE" "Hylomyscus" "Hylomyscus_alleni" "LC" "stable" 0 0 0.936005259959138 0.546882900169435 0.711527750582703 0.53738639304462 691 122 4.66393442622951 1.73411877903441 19.94 2.99272776453369 3
"RODENTIA" "MURIDAE" "Hylomyscus" "Hylomyscus_baeri" "EN" "decreasing" 1 1 0.952241828640067 0.679610487661722 0.401158230968984 0.337299202425705 53 4 12.25 2.58399755243223 33.16 3.50134433026709 4
"RODENTIA" "MURIDAE" "Hylomyscus" "Hylomyscus_carillus" "LC" "unknown" 0 NA 0.810583734420947 0.83679392653648 -0.0313221586394848 -0.0318231874263579 159 184 -0.135869565217391 -0.146031555388754 24.02 3.17888681665184 3
"RODENTIA" "MURIDAE" "Hylomyscus" "Hylomyscus_denniae" "LC" "stable" 0 0 0.513386489868354 0.719672969093043 -0.286639193194457 -0.337767946162624 869 1960 -0.556632653061224 -0.813356626959171 35.99 3.58324112209094 4
"RODENTIA" "MURIDAE" "Hylomyscus" "Hylomyscus_parvus" "LC" "stable" 0 0 0.803239462451647 0.689923021060276 0.164245050436534 0.1520728515821 339 287 0.181184668989547 0.166517891620829 14.49 2.67345875633259 3
"RODENTIA" "MURIDAE" "Hylomyscus" "Hylomyscus_stella" "LC" "stable" 0 0 0.817297747099838 0.794727910109101 0.0283994518169603 0.0280036633648815 934 994 -0.0603621730382294 -0.0622607684277314 18.99 2.94391252482419 3
"CHIROPTERA" "PTEROPODIDAE" "Hypsignathus" "Hypsignathus_monstrosus" "LC" "unknown" 0 NA 0.934242508611435 0.633948050378708 0.473689378890489 0.387769038106874 1286 672 0.913690476190476 0.649033564274415 336.97 5.81999390561826 6
"RODENTIA" "HYSTRICIDAE" "Hystrix" "Hystrix_africaeaustralis" "LC" "stable" 0 0 0.72036331924842 0.83821001776387 -0.14059328332753 -0.151512992134816 2766 3877 -0.286561774567965 -0.337659425446226 14936.02 9.61153102426726 10
"RODENTIA" "HYSTRICIDAE" "Hystrix" "Hystrix_cristata" "LC" "unknown" 0 NA 0.811622085827995 0.640146131405515 0.267870015938367 0.237338339670798 3602 3269 0.101866014071582 0.0970051190116907 13406.27 9.50347778695081 10
"RODENTIA" "HYSTRICIDAE" "Hystrix" "Hystrix_indica" "LC" "stable" 0 0 0.869059161112014 0.714205173907258 0.216820029960835 0.196240923005006 3856 3253 0.185367353212419 0.170052729257085 14298.6 9.56791690935737 10
"CARNIVORA" "HERPESTIDAE" "Ichneumia" "Ichneumia_albicauda" "LC" "stable" 0 0 0.760071516770717 0.776734689192935 -0.0214528495431718 -0.0216863068410928 5769 5929 -0.026986001011975 -0.0273568094504783 3628.4 8.19654705874079 8
"CARNIVORA" "MUSTELIDAE" "Ictonyx" "Ictonyx_libyca" "LC" "unknown" 0 NA 0.927205334128967 0.726107330302228 0.276953551402706 0.244477203172519 2421 1567 0.544990427568602 0.435017714582038 225.18 5.41690008237498 5
"CARNIVORA" "MUSTELIDAE" "Ictonyx" "Ictonyx_striatus" "LC" "stable" 0 0 0.66976838520934 0.887578162618587 -0.245397855177792 -0.28156462912598 5418 6494 -0.165691407453034 -0.181151930017751 811.02 6.69829271472379 7
"RODENTIA" "ANOMALURIDAE" "Idiurus" "Idiurus_macrotis" "LC" "unknown" 0 NA 0.862989841562732 0.669076478156192 0.289822419016907 0.254504549220801 586 267 1.19475655430712 0.786071131176763 27.23 3.30431930668567 3
"RODENTIA" "ANOMALURIDAE" "Idiurus" "Idiurus_zenkeri" "LC" "unknown" 0 NA 0.730698887685935 0.779239501079331 -0.0622922905296279 -0.0643169889092505 448 566 -0.208480565371025 -0.233800845788198 100 4.60517018598809 5
"PRIMATES" "INDRIIDAE" "Indri" "Indri_indri" "CR" "decreasing" 1 1 0.92998883552549 0.877051051829362 0.0603588395290215 0.0586073786939167 33 17 0.941176470588235 0.663294217410264 8565.48 9.05549545121945 9
"RODENTIA" "DIPODIDAE" "Jaculus" "Jaculus_blanfordi" "LC" "decreasing" 0 1 0.955280790931567 0.75777636919861 0.26063681814442 0.231617004511881 1286 674 0.908011869436202 0.646061793885258 54.7 4.00186370942794 4
"RODENTIA" "DIPODIDAE" "Jaculus" "Jaculus_jaculus" "LC" "unknown" 0 NA 0.92608247353969 0.738006773173823 0.254842783565578 0.227010292677247 4244 2225 0.907415730337079 0.645749305133533 59.8 4.09100566095659 4
"CHIROPTERA" "VESPERTILIONIDAE" "Kerivoula" "Kerivoula_africana" "EN" "decreasing" 1 1 0.949470618162704 0.771564840689265 0.230577869922779 0.207483872002127 19 8 1.375 0.864997437486605 5.438181818 1.69344478037 2
"CHIROPTERA" "VESPERTILIONIDAE" "Kerivoula" "Kerivoula_argentata" "LC" "unknown" 0 NA 0.790886053343978 0.685180301598919 0.154274358878075 0.143471885823673 1319 1100 0.199090909090909 0.181563693930853 10.11 2.31352503303238 2
"CHIROPTERA" "VESPERTILIONIDAE" "Kerivoula" "Kerivoula_lanosa" "LC" "unknown" 0 NA 0.819448880741581 0.742972318462056 0.102933259260359 0.0979732300638321 3677 3400 0.0814705882352941 0.0783217706970193 6.66 1.8961194845523 2
"CHIROPTERA" "VESPERTILIONIDAE" "Kerivoula" "Kerivoula_phalaena" "LC" "unknown" 0 NA 0.929082158093734 0.736083494807245 0.26219670003201 0.232853615707296 575 275 1.09090909090909 0.737598943130779 3.03 1.10856261952128 1
"CHIROPTERA" "VESPERTILIONIDAE" "Kerivoula" "Kerivoula_smithii" "LC" "unknown" 0 NA 0.899273090433952 0.714843000572782 0.25800083334857 0.229523820717274 556 318 0.748427672955975 0.558716911470406 5.438181818 1.69344478037 2
"CETARTIODACTYLA" "BOVIDAE" "Kobus" "Kobus_ellipsiprymnus" "LC" "decreasing" 0 1 0.746348689904409 0.638657632458517 0.168620951152395 0.155824379398157 4410 4238 0.0405851816894762 0.0397832296126474 204393.5 12.2278023364147 12
"CETARTIODACTYLA" "BOVIDAE" "Kobus" "Kobus_kob" "LC" "decreasing" 0 1 0.827765028687547 0.40163519355097 1.06098728891022 0.723185134451275 1804 686 1.62973760932945 0.966884072896684 80035.21 11.2902219418294 11
"CETARTIODACTYLA" "BOVIDAE" "Kobus" "Kobus_leche" "LC" "stable" 0 0 0.893386040235182 0.708211179897525 0.261468422970181 0.232276457450118 508 211 1.40758293838863 0.878623314102415 88645.04 11.3923953595705 11
"CETARTIODACTYLA" "BOVIDAE" "Kobus" "Kobus_megaceros" "EN" "decreasing" 1 1 0.8227382420843 0.652333153770343 0.261224019243929 0.232082693261566 83 26 2.19230769230769 1.16074406977512 85805.93 11.3598433973069 11
"CETARTIODACTYLA" "BOVIDAE" "Kobus" "Kobus_vardonii" "NT" "decreasing" 0 1 0.706687949303752 0.658814093964931 0.0726667139901373 0.0701478040196731 863 774 0.114987080103359 0.108842817493701 71462.72 11.1769311941052 11
"CHIROPTERA" "VESPERTILIONIDAE" "Laephotis" "Laephotis_botswanae" "LC" "unknown" 0 NA 0.81994780691724 0.64151908987771 0.278134695997189 0.245401746330525 751 442 0.699095022624434 0.530095769686437 7.28 1.98513086220859 2
"CHIROPTERA" "VESPERTILIONIDAE" "Laephotis" "Laephotis_namibensis" "LC" "stable" 0 0 0.846936130833426 0.811462350520026 0.0437158671510349 0.0427872945174569 87 66 0.318181818181818 0.276253376628158 6.69 1.90061387414014 2
"CHIROPTERA" "VESPERTILIONIDAE" "Laephotis" "Laephotis_wintoni" "LC" "unknown" 0 NA 0.571093240088262 0.734092637909226 -0.22204200042818 -0.25108274138719 984 2163 -0.545076282940361 -0.787625528900805 6.1 1.80828877117927 2
"CHIROPTERA" "MEGADERMATIDAE" "Lavia" "Lavia_frons" "LC" "stable" 0 0 0.822779628965826 0.677557974482348 0.214330964954588 0.194193279003345 3662 3238 0.130945027794935 0.123053590996876 23.8 3.16968558067743 3
"RODENTIA" "MURIDAE" "Lemniscomys" "Lemniscomys_bellieri" "LC" "stable" 0 0 0.943236272068142 0.414308281346221 1.27665319409804 0.822706467224182 141 2 69.5 4.25561270981822 32.56 3.48308454113434 3
"RODENTIA" "MURIDAE" "Lemniscomys" "Lemniscomys_griselda" "LC" "stable" 0 0 0.865277698314183 0.794374686087393 0.0892563842586867 0.0854952471492011 287 227 0.26431718061674 0.234532198278218 55.87 4.02302756347106 4
"RODENTIA" "MURIDAE" "Lemniscomys" "Lemniscomys_linulus" "LC" "unknown" 0 NA 0.928377997411315 0.521555351141727 0.780018161790537 0.576623567505052 136 22 5.18181818181818 1.82161243237774 30.38 3.41378449716763 3
"RODENTIA" "MURIDAE" "Lemniscomys" "Lemniscomys_macculus" "LC" "stable" 0 0 0.671179559447716 0.622634547183073 0.0779671036312885 0.0750769559092022 385 269 0.431226765799257 0.358531954685945 26.5 3.27714473299218 3
"RODENTIA" "MURIDAE" "Lemniscomys" "Lemniscomys_rosalia" "LC" "stable" 0 0 0.807538356971527 0.618239410777765 0.306190357479181 0.267114776342483 1397 1084 0.288745387453875 0.25366917725737 49.92 3.91042172406117 4
"RODENTIA" "MURIDAE" "Lemniscomys" "Lemniscomys_striatus" "LC" "increasing" 0 0 0.760850573175887 0.705984719532035 0.0777153557660852 0.074843389165408 2276 2410 -0.0556016597510373 -0.0572072312384792 43.65 3.77620328228561 4
"RODENTIA" "MURIDAE" "Lemniscomys" "Lemniscomys_zebra" "LC" "stable" 0 0 0.766409100094546 0.605030983884768 0.266727028050044 0.236436430652547 2075 1778 0.167041619797525 0.154472016590949 26.51 3.27752202030093 3
"PRIMATES" "LEMURIDAE" "Lemur" "Lemur_catta" "EN" "decreasing" 1 1 0.966330231824633 0.694011092187432 0.392384419647944 0.331017687326286 67 25 1.68 0.985816794522765 2626.48 7.87339982566866 8
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_aeeclis" "VU" "decreasing" 1 1 0.724710370947978 0.875875064710958 -0.172587050200892 -0.189451373881864 14 48 -0.708333333333333 -1.23214368129263 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_ahmansonorum" "EN" "decreasing" 1 1 0.95902989998931 0.869870994202196 0.10249669937424 0.0975773345695212 14 3 3.66666666666667 1.54044504094715 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_ankaranensis" "EN" "decreasing" 1 1 0.848597863137693 0.943358465977846 -0.100450259639031 -0.105860929331679 4 7 -0.428571428571429 -0.559615787935423 750 6.62007320653036 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_betsileo" "EN" "decreasing" 1 1 0.880933671659709 0.897437657325919 -0.0183901193932363 -0.018561319818284 11 12 -0.0833333333333333 -0.0870113769896298 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_dorsalis" "VU" "decreasing" 1 1 0.726426072686424 0.880525565621979 -0.175008539163429 -0.19238224320215 16 44 -0.636363636363636 -1.01160091167848 503.85 6.22227860472641 6
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_edwardsi" "EN" "decreasing" 1 1 0.751312906773062 0.904860900235921 -0.169692373073944 -0.185959012008954 8 31 -0.741935483870968 -1.35454566280531 821.58 6.7112293155722 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_fleuretae" "CR" "decreasing" 1 1 0.821635474940885 0.853029704062589 -0.0368032074055426 -0.0374975343807395 23 31 -0.258064516129032 -0.298492988555997 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_grewcockorum" "EN" "decreasing" 1 1 0.602043475687778 0.821296571625349 -0.266959711646754 -0.310554614958938 17 69 -0.753623188405797 -1.40089316054104 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_hubbardorum" "EN" "decreasing" 1 1 0.971797568495978 0.848500939849624 0.145311127961986 0.135676327572695 21 11 0.909090909090909 0.646627164925052 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_jamesorum" "CR" "decreasing" 1 1 0.801815452522011 0.872835638059789 -0.0813671926774754 -0.0848687932468882 11 15 -0.266666666666667 -0.310154928303839 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_leucopus" "EN" "decreasing" 1 1 0.824173517136714 0.886906555090656 -0.0707324098506968 -0.0733585405792499 16 25 -0.36 -0.446287102628419 599.99 6.39691298841059 6
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_microdon" "EN" "decreasing" 1 1 0.813029166666667 0.878289436988945 -0.0743038314863616 -0.0772092099327275 9 12 -0.25 -0.287682072451781 952.33 6.85891161338153 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_milanoii" "EN" "decreasing" 1 1 0.831408110629424 0.935518320751243 -0.111286126431192 -0.117979947277295 4 9 -0.555555555555556 -0.810930216216329 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_mustelinus" "NT" "decreasing" 0 1 0.949018543645409 0.917147628177376 0.0347500385857937 0.0341598889366714 20 11 0.818181818181818 0.597837000755621 669.03 6.50582890217214 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_otto" "EN" "decreasing" 1 1 0.620241587710674 0.907936167963817 -0.316866526969998 -0.381065016790648 7 56 -0.875 -2.07944154167984 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_petteri" "VU" "decreasing" 1 1 0.863547826086957 0.898607653847632 -0.0390157235035299 -0.0397972317518678 10 19 -0.473684210526316 -0.641853886172395 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_randrianasoloi" "EN" "decreasing" 1 1 0.912776456298396 0.807892137133658 0.129824656465725 0.122062449414673 20 8 1.5 0.916290731874155 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_ruficaudatus" "VU" "decreasing" 1 1 0.976651195159207 0.850209111780223 0.148718805323353 0.138647238996613 12 5 1.4 0.8754687373539 763.36 6.6377297417678 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_sahamalazensis" "CR" NA 1 NA 0.694588862457367 0.938720941023618 -0.260068853156764 -0.301198141919297 4 46 -0.91304347826087 -2.4423470353692 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_seali" "VU" "decreasing" 1 1 0.90591682026493 0.889856972265369 0.0180476733903387 0.017886747474196 30 27 0.111111111111111 0.105360515657826 726.98875 6.58891100286083 7
"PRIMATES" "LEPILEMURIDAE" "Lepilemur" "Lepilemur_wrightae" "EN" "decreasing" 1 1 0.680773995360332 0.877603105890727 -0.224280325820659 -0.253964068677724 7 85 -0.917647058823529 -2.496741107435 726.98875 6.58891100286083 7
"CARNIVORA" "FELIDAE" "Leptailurus" "Leptailurus_serval" "LC" "stable" 0 0 0.689506277930213 0.759603341437894 -0.0922811415955465 -0.0968205756331461 5414 6228 -0.130700064226076 -0.140067062779643 11999.96 9.39265859543125 9
"LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus_capensis" "LC" "decreasing" 0 1 0.670989287077285 0.750909975944971 -0.106431784671805 -0.112532601098562 8424 9518 -0.114940113469216 -0.122099967867244 2047.11 7.62418432139386 8
"LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus_habessinicus" "LC" "unknown" 0 NA 0.891677055780195 0.701180957274211 0.271678938981063 0.24033802659663 533 381 0.398950131233596 0.335722049039143 2015.56 7.60865235140214 8
"LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus_microtis" "LC" "unknown" 0 NA 0.809228821911815 0.724885297196703 0.116354304662113 0.110068290869666 4916 4955 -0.00787083753784057 -0.00790197607816293 1763.61 7.47511812368771 7
"LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus_saxatilis" "LC" "decreasing" 0 1 0.92197461258343 0.904979096547606 0.0187800095059212 0.0186058423228074 565 514 0.0992217898832685 0.0946024656912759 2593.63 7.86081371784851 8
"LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus_starcki" "LC" "unknown" 0 NA 0.881015818754608 0.861288570429399 0.0229043424033526 0.022645975660349 36 9 3 1.38629436111989 2760.67 7.92322868287449 8
"CARNIVORA" "HERPESTIDAE" "Liberiictis" "Liberiictis_kuhni" "VU" "decreasing" 1 1 0.96279026881599 0.690643303768688 0.39404851037034 0.332212111137682 38 3 11.6666666666667 2.53897387105828 1825.47 7.50959276710692 8
"AFROSORICIDA" "TENRECIDAE" "Limnogale" "Limnogale_mergulus" "VU" "decreasing" 1 1 0.885174399143068 0.907356461820301 -0.0244469110108417 -0.0247506980634127 36 36 0 0 76.86 4.3419855851367 4
"CHIROPTERA" "PTEROPODIDAE" "Lissonycteris" "Lissonycteris_angolensis" "LC" "decreasing" 0 1 0.832590100186269 0.792937874833068 0.0500067238704529 0.0487965678350741 3418 3660 -0.066120218579235 -0.0684075627198758 68.31 4.22405616874376 4
"CETARTIODACTYLA" "BOVIDAE" "Litocranius" "Litocranius_walleri" "NT" "decreasing" 0 1 0.835378077299654 0.637790283293673 0.309800571099326 0.269874889821973 605 386 0.567357512953368 0.449391088566011 38804.37 10.5662881481352 11
"RODENTIA" "CRICETIDAE" "Lophiomys" "Lophiomys_imhausi" "LC" "stable" 0 0 0.722235798447766 0.775841032658245 -0.0690930641123901 -0.0715959681541698 386 485 -0.204123711340206 -0.228311521472652 755 6.62671774924902 7
"PRIMATES" "CERCOPITHECIDAE" "Lophocebus" "Lophocebus_albigena" "LC" "decreasing" 0 1 0.866395712330386 0.801643568927367 0.0807742317320155 0.0776776655328649 803 741 0.0836707152496626 0.0803540886506747 7418.71 8.91176046659955 9
"PRIMATES" "CERCOPITHECIDAE" "Lophocebus" "Lophocebus_aterrimus" "NT" "decreasing" 0 1 0.966871429135621 0.798412140237331 0.210992895033153 0.191440597529097 304 133 1.28571428571429 0.826678573184468 6510.37 8.78115156922501 9
"RODENTIA" "MURIDAE" "Lophuromys" "Lophuromys_brevicaudus" "NT" "decreasing" 0 1 0.741736927522464 0.891966025719228 -0.168424686439854 -0.184433408912512 28 80 -0.65 -1.04982212449868 63.85388804 4.1565974739684 4
"RODENTIA" "MURIDAE" "Lophuromys" "Lophuromys_chrysopus" "LC" "unknown" 0 NA 0.862276371222646 0.756558372739664 0.13973541539188 0.130796143707435 75 38 0.973684210526316 0.679901953809925 63.85388804 4.1565974739684 4
"RODENTIA" "MURIDAE" "Lophuromys" "Lophuromys_flavopunctatus" "LC" "unknown" 0 NA 0.632069513867051 0.686459709015612 -0.0792329024329147 -0.0825481546552318 1721 2484 -0.307165861513688 -0.36696464684183 57.07 4.04427858454862 4
"RODENTIA" "MURIDAE" "Lophuromys" "Lophuromys_huttereri" "LC" "unknown" 0 NA 0.855284124194493 0.875036965991288 -0.0225737226705822 -0.022832409578667 38 36 0.0555555555555556 0.0540672212702758 54.17229579 3.99216962997906 4
