Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
DASYUROMORPHIA	MYRMECOBIIDAE	Myrmecobius	Myrmecobius_fasciatus	EN	decreasing	1	1	0.654003035	0.880470717	55	128	-0.5703125	-0.844697079	-0.257212055	-0.297344679	511.44	6.237230276	6
CHIROPTERA	MYSTACINIDAE	Mystacina	Mystacina_tuberculata	VU	decreasing	1	1	0.877705138	0.743641263	136	77	0.766233766	0.568849464	0.180280307	0.165751959	13.14	2.575661013	3
DASYUROMORPHIA	DASYURIDAE	Neophascogale	Neophascogale_lorentzii	LC	unknown	0	NA	0.861516998	0.602563642	87	5	16.4	2.856470206	0.429752705	0.357501496	212	5.356586275	5
CHIROPTERA	PTEROPODIDAE	Neopteryx	Neopteryx_frosti	EN	decreasing	1	1	0.675968031	0.803626391	9	23	-0.608695652	-0.938269639	-0.158852871	-0.172988689	239.6283091	5.479089011	5
DASYUROMORPHIA	DASYURIDAE	Ningaui	Ningaui_ridei	LC	stable	0	0	0.868789581	0.576450349	1168	721	0.619972261	0.482409026	0.507136881	0.410211746	9.42	2.242835089	2
DASYUROMORPHIA	DASYURIDAE	Ningaui	Ningaui_timealeyi	LC	stable	0	0	0.822343086	0.71687744	136	107	0.271028037	0.239826051	0.147118098	0.137252795	6.37	1.85159947	2
DASYUROMORPHIA	DASYURIDAE	Ningaui	Ningaui_yvonneae	LC	stable	0	0	0.552811833	0.805237233	356	643	-0.446345257	-0.591213993	-0.313479543	-0.376119255	11	2.397895273	2
RODENTIA	MURIDAE	Notomys	Notomys_alexis	LC	stable	0	0	0.871101785	0.741702398	1324	1287	0.028749029	0.028343529	0.174462679	0.160810749	32.34	3.476304854	3
RODENTIA	MURIDAE	Notomys	Notomys_cervinus	NT	stable	0	0	0.759286593	0.771782262	44	22	1	0.693147181	-0.016190667	-0.016323168	34.79	3.549329989	4
RODENTIA	MURIDAE	Notomys	Notomys_fuscus	VU	unknown	1	NA	0.783407428	0.757472393	80	49	0.632653061	0.490206337	0.034238919	0.033665812	39.28	3.670715483	4
RODENTIA	MURIDAE	Notomys	Notomys_mitchellii	LC	stable	0	0	0.834843571	0.733779853	390	322	0.211180124	0.191595194	0.137730298	0.129035311	42.8	3.756538103	4
NOTORYCTEMORPHIA	NOTORYCTIDAE	Notoryctes	Notoryctes_caurinus	LC	stable	0	0	0.737658751	0.696445044	336	418	-0.196172249	-0.218370273	0.059177256	0.057492433	40	3.688879454	4
NOTORYCTEMORPHIA	NOTORYCTIDAE	Notoryctes	Notoryctes_typhlops	LC	stable	0	0	0.596460085	0.550519044	902	1009	-0.10604559	-0.1121005	0.083450412	0.080150775	55	4.007333185	4
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_javanica	VU	decreasing	1	1	0.815288889	0.858086862	8	10	-0.2	-0.223143551	-0.049876038	-0.051162817	17.78	2.87807423	3
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_aello	LC	stable	0	0	0.923143377	0.698921216	336	150	1.24	0.806475866	0.320811783	0.278246535	85.26	4.445705411	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_albiventer	LC	stable	0	0	0.948129401	0.766146464	363	159	1.283018868	0.825498632	0.237530218	0.213117634	29.95	3.399529325	3
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_cephalotes	LC	unknown	0	NA	0.813877569	0.595803751	153	77	0.987012987	0.6866325	0.366016189	0.311898612	44.92	3.80488313	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_certans	LC	stable	0	0	0.760395077	0.674308373	233	160	0.45625	0.375864638	0.12766667	0.120150604	43.24	3.766765993	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_cyclotis	DD	unknown	NA	NA	0.798108064	0.758041451	18	10	0.8	0.587786665	0.052855437	0.051505937	48.83	3.888344878	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_draconilla	DD	unknown	NA	NA	0.818376413	0.794354336	38	25	0.52	0.418710335	0.03024101	0.029792765	30.15	3.406184923	3
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_keasti	VU	decreasing	1	1	0.896716596	0.722983134	36	14	1.571428571	0.944461609	0.240300851	0.215353972	56.67	4.03724497	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_major	LC	unknown	0	NA	0.972424119	0.626900397	73	3	23.33333333	3.191847152	0.551162071	0.439004373	107.06	4.673389425	5
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_malaitensis	DD	unknown	NA	NA	0.832429756	0.823266752	15	16	-0.0625	-0.064538521	0.011130055	0.011068572	78.39	4.361696368	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_masalai	DD	unknown	NA	NA	0.743938897	0.955654797	10	51	-0.803921569	-1.62924054	-0.221540142	-0.250437852	53.2	3.974058396	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_minutus	VU	decreasing	1	1	0.963804905	0.893334004	18	16	0.125	0.117783036	0.078885278	0.075928358	56.67	4.03724497	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_robinsoni	LC	unknown	0	NA	0.745618819	0.560528079	204	147	0.387755102	0.327687407	0.330207794	0.285335166	48.83	3.888344878	4
CHIROPTERA	PTEROPODIDAE	Nyctimene	Nyctimene_vizcaccia	LC	unknown	0	NA	0.973256542	0.664966337	63	3	20	3.044522438	0.463617762	0.38091129	41.96	3.736716784	4
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_arnhemensis	LC	stable	0	0	0.939851807	0.593393809	374	78	3.794871795	1.567546971	0.583858466	0.459863937	6.83	1.921324674	2
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_bifax	LC	stable	0	0	0.716741715	0.614343362	709	764	-0.071989529	-0.074712263	0.166679351	0.154161552	9.89	2.291524146	2
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_geoffroyi	LC	stable	0	0	0.93092657	0.93285763	2613	2793	-0.064446831	-0.0666173	-0.002070048	-0.002072193	8.465	2.135940016	2
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_gouldi	LC	decreasing	0	1	0.897875292	0.639328065	505	257	0.964980545	0.675482344	0.404404625	0.339613458	11.32	2.426571073	2
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_microdon	DD	unknown	NA	NA	0.639242539	0.872947592	16	53	-0.698113208	-1.197703191	-0.267719454	-0.311591579	8.465	2.135940016	2
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_microtis	LC	stable	0	0	0.761990436	0.759525722	159	183	-0.131147541	-0.140581951	0.003245071	0.003239817	7.29	1.986503546	2
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_sherrini	DD	decreasing	NA	1	0.914943218	0.797997139	37	12	2.083333333	1.126011263	0.146549497	0.136756995	8.465	2.135940016	2
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_timoriensis	DD	unknown	NA	NA	0.691987853	0.737637338	757	1045	-0.275598086	-0.322408911	-0.061886082	-0.063883889	11.02	2.399711804	2
CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	Nyctophilus_walkeri	LC	stable	0	0	0.923856015	0.560738572	240	37	5.486486486	1.869721011	0.64756994	0.499301439	4.44	1.490654376	1
DIPROTODONTIA	MACROPODIDAE	Onychogalea	Onychogalea_fraenata	VU	stable	1	0	0.60549994	0.766164385	62	140	-0.557142857	-0.814508038	-0.209699705	-0.235342285	4952.05	8.507556911	9
DIPROTODONTIA	MACROPODIDAE	Onychogalea	Onychogalea_unguifera	LC	unknown	0	NA	0.943687152	0.74127012	421	206	1.04368932	0.714756665	0.273067842	0.241429611	6494.73	8.778746358	9
MONOTREMATA	ORNITHORHYNCHIDAE	Ornithorhynchus	Ornithorhynchus_anatinus	NT	decreasing	0	1	0.922319519	0.699566117	433	251	0.725099602	0.545284789	0.318416512	0.276431404	1484.25	7.302664873	7
RODENTIA	MURIDAE	Papagomys	Papagomys_armandvillei	NT	decreasing	0	1	0.572559967	0.835327597	13	35	-0.628571429	-0.990398704	-0.314568357	-0.377706503	8800	9.082507	9
CARNIVORA	VIVERRIDAE	Paradoxurus	Paradoxurus_hermaphroditus	LC	decreasing	0	1	0.914900325	0.646843173	131	73	0.794520548	0.584737882	0.414408257	0.346711251	3200	8.070906089	8
RODENTIA	MURIDAE	Parahydromys	Parahydromys_asper	LC	unknown	0	NA	0.861508694	0.808325141	191	179	0.067039106	0.064887622	0.065794753	0.063720767	526.66	6.266555179	6
RODENTIA	MURIDAE	Paraleptomys	Paraleptomys_rufilatus	EN	unknown	1	NA	0.714322764	0.918641824	6	19	-0.684210526	-1.15267951	-0.22241428	-0.25156139	54.99	4.007151351	4
RODENTIA	MURIDAE	Paraleptomys	Paraleptomys_wilhelmina	DD	unknown	NA	NA	0.683294167	0.822733798	21	90	-0.766666667	-1.455287233	-0.169483291	-0.185707231	33.68	3.516904189	4
RODENTIA	MURIDAE	Paramelomys	Paramelomys_gressitti	EN	unknown	1	NA	0.628764365	0.946467156	4	51	-0.921568627	-2.545531272	-0.335672283	-0.408979702	97.25428571	4.577329051	5
RODENTIA	MURIDAE	Paramelomys	Paramelomys_levipes	LC	unknown	0	NA	0.869721808	0.775962698	47	14	2.357142857	1.211090272	0.120829405	0.114068951	82.81	4.416548827	4
RODENTIA	MURIDAE	Paramelomys	Paramelomys_lorentzii	LC	unknown	0	NA	0.871391058	0.664807239	126	50	1.52	0.924258902	0.310742434	0.27059372	150	5.010635294	5
RODENTIA	MURIDAE	Paramelomys	Paramelomys_mollis	LC	stable	0	0	0.861470564	0.737542674	191	77	1.480519481	0.908468006	0.168028095	0.155316938	90.05	4.500365072	5
RODENTIA	MURIDAE	Paramelomys	Paramelomys_moncktoni	LC	unknown	0	NA	0.86924289	0.736094316	65	25	1.6	0.955511445	0.180885209	0.166264334	80.56	4.389002248	4
RODENTIA	MURIDAE	Paramelomys	Paramelomys_naso	LC	unknown	0	NA	0.878105543	0.583142896	83	38	1.184210526	0.781254448	0.505815381	0.409334533	144.6	4.97397131	5
RODENTIA	MURIDAE	Paramelomys	Paramelomys_platyops	LC	stable	0	0	0.908116506	0.729653609	301	124	1.427419355	0.886828699	0.24458578	0.218802768	85.6	4.449685283	4
RODENTIA	MURIDAE	Paramelomys	Paramelomys_rubex	LC	stable	0	0	0.875580426	0.755448992	204	112	0.821428571	0.599621123	0.159019915	0.147574747	47.16	3.853546076	4
DASYUROMORPHIA	DASYURIDAE	Parantechinus	Parantechinus_apicalis	EN	decreasing	1	1	0.302563284	0.585413742	185	803	-0.769613948	-1.467998889	-0.483163339	-0.66002839	71.31	4.26703657	4
CHIROPTERA	PTEROPODIDAE	Paranyctimene	Paranyctimene_raptor	LC	unknown	0	NA	0.95906206	0.782439035	306	127	1.409448819	0.879398015	0.225733914	0.203539778	24.94	3.21647294	3
CHIROPTERA	PTEROPODIDAE	Paranyctimene	Paranyctimene_tenax	LC	unknown	0	NA	0.954527252	0.775551356	304	132	1.303030303	0.834225779	0.230772463	0.207641991	24.94	3.21647294	3
RODENTIA	MURIDAE	Paruromys	Paruromys_dominator	LC	stable	0	0	0.904851335	0.653418171	84	48	0.75	0.559615788	0.384796711	0.32555335	325.31	5.784778574	6
PERAMELEMORPHIA	PERAMELIDAE	Perameles	Perameles_gunnii	VU	decreasing	1	1	0.726130252	0.803796347	53	99	-0.464646465	-0.624827937	-0.096624095	-0.101616527	903.46	6.806231837	7
PERAMELEMORPHIA	PERAMELIDAE	Perameles	Perameles_nasuta	LC	unknown	0	NA	0.910292276	0.534286968	272	86	2.162790698	1.15145477	0.703751599	0.532832642	720.26	6.579612258	7
PERAMELEMORPHIA	PERAMELIDAE	Peroryctes	Peroryctes_broadbenti	EN	decreasing	1	1	0.554690717	0.700939449	39	72	-0.458333333	-0.613104473	-0.208646741	-0.234010813	4800	8.476371197	8
PERAMELEMORPHIA	PERAMELIDAE	Peroryctes	Peroryctes_raffrayana	LC	unknown	0	NA	0.914585983	0.846817439	217	137	0.583941606	0.459916428	0.080027337	0.076986353	905.63	6.808630834	7
DIPROTODONTIA	PSEUDOCHEIRIDAE	Petauroides	Petauroides_volans	VU	decreasing	1	1	0.920970515	0.619620181	354	96	2.6875	1.304948722	0.486346868	0.396321343	1257.17	7.136618442	7
DIPROTODONTIA	PETAURIDAE	Petaurus	Petaurus_australis	NT	decreasing	0	1	0.905094085	0.600237149	326	148	1.202702703	0.789685108	0.507894149	0.410714074	567.15	6.340623819	6
DIPROTODONTIA	PETAURIDAE	Petaurus	Petaurus_breviceps	LC	stable	0	0	0.794586928	0.692684111	1271	1092	0.163919414	0.151793115	0.14711297	0.137248325	120.76	4.793805105	5
DIPROTODONTIA	PETAURIDAE	Petaurus	Petaurus_gracilis	EN	decreasing	1	1	0.375404839	0.69395459	29	554	-0.94765343	-2.949868857	-0.45903544	-0.614401511	360.63	5.887852502	6
DIPROTODONTIA	PETAURIDAE	Petaurus	Petaurus_norfolcensis	LC	decreasing	0	1	0.858437173	0.597703216	400	171	1.339181287	0.849800991	0.436226459	0.36201916	230	5.438079309	5
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_assimilis	LC	stable	0	0	0.822599209	0.759302636	101	76	0.328947368	0.284387177	0.083361456	0.080068666	4618.88	8.43790753	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_brachyotis	LC	unknown	0	NA	0.91921828	0.696937552	151	14	9.785714286	2.378222507	0.318939232	0.276827802	4012.01	8.297047642	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_burbidgei	NT	unknown	0	NA	0.540777133	0.870394966	14	38	-0.631578947	-0.99852883	-0.378699149	-0.475939852	1258	7.137278437	7
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_coenensis	NT	unknown	0	NA	0.498339448	0.870235885	11	38	-0.710526316	-1.239690887	-0.4273513	-0.557482839	4644.155385	8.443364802	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_concinna	EN	decreasing	1	1	0.850699357	0.706105704	93	29	2.206896552	1.165303663	0.204776214	0.186293835	1398.2	7.242940974	7
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_godmani	NT	decreasing	0	1	0.573837206	0.811916397	32	57	-0.438596491	-0.577315365	-0.293231165	-0.347051633	4750	8.465899897	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_herberti	LC	unknown	0	NA	0.970135622	0.401930935	120	7	16.14285714	2.841581594	1.413687373	0.881155609	5150	8.546751994	9
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_inornata	LC	unknown	0	NA	0.922268627	0.423862198	44	4	10	2.397895273	1.175869023	0.777428135	4555.52	8.424094963	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_lateralis	VU	NA	1	NA	0.501077598	0.569960081	1078	1338	-0.19431988	-0.216068489	-0.120854925	-0.12880535	4567.88	8.426804481	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_mareeba	NT	stable	0	0	0.685234937	0.875996998	16	29	-0.448275862	-0.594707108	-0.217765656	-0.245600911	4644.155385	8.443364802	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_penicillata	VU	decreasing	1	1	0.911534356	0.598210007	108	43	1.511627907	0.920931111	0.523769823	0.421187411	6931.6	8.843845946	9
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_persephone	EN	decreasing	1	1	0.435538786	0.861859447	4	46	-0.913043478	-2.442347035	-0.494652188	-0.682508349	5585.63	8.627952507	9
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_purpureicollis	NT	decreasing	0	1	0.783205824	0.718381985	81	51	0.588235294	0.462623522	0.090235893	0.086394089	4500	8.411832676	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_rothschildi	LC	unknown	0	NA	0.719228531	0.741876009	77	83	-0.072289157	-0.075035186	-0.030527309	-0.031002973	4546.31	8.422071194	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_sharmani	VU	unknown	1	NA	0.571859776	0.903857272	12	30	-0.6	-0.916290732	-0.367311861	-0.457777649	4644.155385	8.443364802	8
DIPROTODONTIA	MACROPODIDAE	Petrogale	Petrogale_xanthopus	NT	unknown	0	NA	0.684515847	0.763089509	183	270	-0.322222222	-0.388935806	-0.102967819	-0.108663541	8499.99	9.047820266	9
DIPROTODONTIA	PSEUDOCHEIRIDAE	Petropseudes	Petropseudes_dahli	LC	unknown	0	NA	0.775205674	0.537700895	261	26	9.038461538	2.306423869	0.441704266	0.365825932	1877.03	7.537446019	8
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_carmelitae	LC	stable	0	0	0.884293663	0.79982477	136	74	0.837837838	0.608589793	0.105609249	0.100396539	1820.88	7.50707518	8
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_gymnotis	LC	decreasing	0	1	0.915630105	0.778101195	277	128	1.1640625	0.771987242	0.176749388	0.162755882	2597.89	7.862454856	8
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_intercastellanus	LC	decreasing	0	1	0.766791351	0.748725262	54	43	0.255813953	0.227783931	0.024129129	0.023842621	1747.5	7.465941474	7
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_mimicus	LC	decreasing	0	1	0.839047357	0.667341474	201	109	0.844036697	0.611957026	0.257298385	0.22896528	1747.5	7.465941474	7
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_orientalis	LC	stable	0	0	0.721621467	0.517325726	270	151	0.78807947	0.581142122	0.394907369	0.332828011	2487.5	7.819033469	8
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_ornatus	LC	stable	0	0	0.817564782	0.698191747	17	4	3.25	1.446918983	0.170974572	0.15783637	1787.5	7.488573275	7
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_rothschildi	LC	stable	0	0	0.616269462	0.958238058	2	7	-0.714285714	-1.252762968	-0.356872275	-0.441411935	1365	7.218909708	7
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_sericeus	LC	unknown	0	NA	0.869356052	0.802817898	148	113	0.309734513	0.269824455	0.082880755	0.079624856	2003	7.602401336	8
DIPROTODONTIA	PHALANGERIDAE	Phalanger	Phalanger_vestitus	LC	decreasing	0	1	0.826253949	0.753927183	198	142	0.394366197	0.332439973	0.095933357	0.091606381	1850	7.522940918	8
DASYUROMORPHIA	DASYURIDAE	Phascogale	Phascogale_calura	NT	decreasing	0	1	0.642334422	0.859948866	36	70	-0.485714286	-0.664976304	-0.253055098	-0.291763855	43.03	3.761897547	4
DASYUROMORPHIA	DASYURIDAE	Phascogale	Phascogale_pirata	VU	unknown	1	NA	0.777977224	0.763891729	57	45	0.266666667	0.236388778	0.018439125	0.018271186	117.84	4.769327772	5
DASYUROMORPHIA	DASYURIDAE	Phascogale	Phascogale_tapoatafa	NT	decreasing	0	1	0.748538139	0.58060864	438	280	0.564285714	0.447429307	0.289230108	0.254045224	192.65	5.260875071	5
DIPROTODONTIA	PHASCOLARCTIDAE	Phascolarctos	Phascolarctos_cinereus	VU	decreasing	1	1	0.873173374	0.614434312	628	356	0.764044944	0.567609436	0.421101259	0.351432106	6528.74	8.783969248	9
DASYUROMORPHIA	DASYURIDAE	Phascolosorex	Phascolosorex_doriae	LC	unknown	0	NA	0.56783368	0.291231266	119	16	6.4375	2.006534771	0.949768952	0.667710879	168.306	5.125783751	5
DASYUROMORPHIA	DASYURIDAE	Phascolosorex	Phascolosorex_dorsalis	LC	stable	0	0	0.904996472	0.798322525	169	118	0.43220339	0.35921409	0.133622621	0.125418364	123.03	4.812428228	5
CHIROPTERA	VESPERTILIONIDAE	Philetor	Philetor_brachypterus	LC	unknown	0	NA	0.930799971	0.797331422	363	188	0.930851064	0.657960871	0.167394066	0.154773971	12	2.48490665	2
CHIROPTERA	VESPERTILIONIDAE	Phoniscus	Phoniscus_jagorii	LC	unknown	0	NA	0.610671013	0.739421228	48	123	-0.609756098	-0.940983344	-0.174122964	-0.191309383	4.7	1.547562509	2
CHIROPTERA	VESPERTILIONIDAE	Phoniscus	Phoniscus_papuensis	LC	unknown	0	NA	0.659104134	0.603829071	378	387	-0.023255814	-0.023530497	0.09154091	0.087590377	6.32	1.843719208	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_adamsi	LC	stable	0	0	0.942166079	0.495938258	159	17	8.352941176	2.235690858	0.899764867	0.641730124	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_angulatus	LC	stable	0	0	0.918766593	0.704984317	224	102	1.196078431	0.786673239	0.303244016	0.264856553	3.35	1.208960346	1
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_collinus	LC	stable	0	0	0.740732805	0.735595917	180	211	-0.146919431	-0.158901283	0.006983301	0.006959031	6.75	1.909542505	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_imbricatus	LC	unknown	0	NA	0.744750676	0.700939868	50	75	-0.333333333	-0.405465108	0.062502947	0.060627396	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_javanicus	LC	stable	0	0	0.755355127	0.691798745	61	48	0.270833333	0.239672853	0.091871201	0.087892922	4.92	1.593308531	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_papuanus	LC	stable	0	0	0.905313972	0.758007563	250	152	0.644736842	0.497580397	0.194333693	0.177588451	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_tenuis	LC	stable	0	0	0.888153131	0.645450802	143	77	0.857142857	0.619039208	0.376019874	0.319195182	3.48	1.247032294	1
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_wattsi	LC	unknown	0	NA	0.685719265	0.900352031	14	37	-0.621621622	-0.971860583	-0.238387607	-0.272317524	5.93375	1.780656391	2
CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	Pipistrellus_westralis	LC	stable	0	0	0.890131214	0.466448138	181	35	4.171428571	1.64314897	0.908317648	0.646222041	5.93375	1.780656391	2
DASYUROMORPHIA	DASYURIDAE	Planigale	Planigale_gilesi	LC	unknown	0	NA	0.909330531	0.63046243	449	198	1.267676768	0.818755857	0.442323107	0.366255083	9.34	2.234306252	2
DASYUROMORPHIA	DASYURIDAE	Planigale	Planigale_ingrami	LC	stable	0	0	0.760773641	0.552645328	666	469	0.420042644	0.350686902	0.376603768	0.319619428	6.27	1.835776355	2
DASYUROMORPHIA	DASYURIDAE	Planigale	Planigale_maculata	LC	stable	0	0	0.812563865	0.558646209	621	252	1.464285714	0.901901994	0.454523187	0.374678141	12	2.48490665	2
DASYUROMORPHIA	DASYURIDAE	Planigale	Planigale_novaeguineae	LC	unknown	0	NA	0.639556369	0.673940378	28	40	-0.3	-0.356674944	-0.051019365	-0.052366886	14.9	2.701361213	3
DASYUROMORPHIA	DASYURIDAE	Planigale	Planigale_tenuirostris	LC	stable	0	0	0.822965308	0.462066603	727	161	3.51552795	1.507522113	0.78105343	0.577205004	6.27	1.835776355	2
RODENTIA	MURIDAE	Pogonomelomys	Pogonomelomys_brassi	LC	unknown	0	NA	0.787276928	0.746824023	70	72	-0.027777778	-0.028170877	0.054166583	0.052750486	135.595	4.909672502	5
RODENTIA	MURIDAE	Pogonomelomys	Pogonomelomys_bruijnii	NT	decreasing	0	1	0.793098188	0.744689141	18	10	0.8	0.587786665	0.06500571	0.062980161	159.22	5.070286894	5
RODENTIA	MURIDAE	Pogonomelomys	Pogonomelomys_mayeri	LC	unknown	0	NA	0.939889368	0.685298455	127	26	3.884615385	1.586090548	0.371503702	0.315907731	111.97	4.718230978	5
RODENTIA	MURIDAE	Pogonomys	Pogonomys_fergussoniensis	EN	decreasing	1	1	0.610668842	0.909297501	5	31	-0.838709677	-1.824549292	-0.328416891	-0.398117505	95	4.553876892	5
RODENTIA	MURIDAE	Pogonomys	Pogonomys_loriae	LC	unknown	0	NA	0.880216344	0.812147375	197	159	0.238993711	0.214299527	0.083813568	0.080485903	95.39	4.557973751	5
RODENTIA	MURIDAE	Pogonomys	Pogonomys_macrourus	LC	unknown	0	NA	0.805797446	0.807896185	379	415	-0.086746988	-0.090742315	-0.002597782	-0.002601162	46.98	3.849721979	4
RODENTIA	MURIDAE	Pogonomys	Pogonomys_sylvestris	LC	unknown	0	NA	0.737782062	0.751732162	219	254	-0.137795276	-0.148262537	-0.018557275	-0.018731622	41.67	3.729781445	4
DIPROTODONTIA	POTOROIDAE	Potorous	Potorous_longipes	VU	decreasing	1	1	0.796386293	0.773691181	18	9	1	0.693147181	0.029333554	0.028911558	1835.06	7.514832458	8
DIPROTODONTIA	POTOROIDAE	Potorous	Potorous_tridactylus	NT	decreasing	0	1	0.890903633	0.592105213	208	95	1.189473684	0.783661188	0.504637374	0.408551921	1054.67	6.960983201	7
RODENTIA	SCIURIDAE	Prosciurillus	Prosciurillus_leucomus	DD	unknown	NA	NA	0.877271849	0.63395105	88	55	0.6	0.470003629	0.383816382	0.324845177	246.4344257	5.507095937	6
RODENTIA	SCIURIDAE	Prosciurillus	Prosciurillus_murinus	DD	unknown	NA	NA	0.894414435	0.525176374	64	21	2.047619048	1.114360646	0.703074394	0.532435085	246.4344257	5.507095937	6
RODENTIA	SCIURIDAE	Prosciurillus	Prosciurillus_weberi	DD	unknown	NA	NA	0.808314121	0.655869064	89	70	0.271428571	0.240141128	0.232432149	0.208989574	246.4344257	5.507095937	6
RODENTIA	MURIDAE	Protochromys	Protochromys_fellowsi	LC	unknown	0	NA	0.666003721	0.882613267	21	78	-0.730769231	-1.312186389	-0.245418411	-0.28159187	78.99	4.369321262	4
DASYUROMORPHIA	DASYURIDAE	Pseudantechinus	Pseudantechinus_bilarni	LC	decreasing	0	1	0.595231151	0.616903129	151	186	-0.188172043	-0.208466837	-0.035130277	-0.035762189	23.05	3.137665769	3
DASYUROMORPHIA	DASYURIDAE	Pseudantechinus	Pseudantechinus_macdonnellensis	LC	unknown	0	NA	0.785093875	0.627256355	455	295	0.542372881	0.433322063	0.2516316	0.22444798	36.88	3.607669399	4
DASYUROMORPHIA	DASYURIDAE	Pseudantechinus	Pseudantechinus_mimulus	NT	decreasing	0	1	0.764025386	0.727439425	7	5	0.4	0.336472237	0.050294169	0.049070285	17	2.833213344	3
DASYUROMORPHIA	DASYURIDAE	Pseudantechinus	Pseudantechinus_ningbing	LC	unknown	0	NA	0.911904834	0.705630559	132	12	10	2.397895273	0.292326164	0.256443823	20.74	3.032064203	3
DASYUROMORPHIA	DASYURIDAE	Pseudantechinus	Pseudantechinus_roryi	LC	unknown	0	NA	0.806741547	0.617597203	261	173	0.50867052	0.411228813	0.30625842	0.267166882	28.18	3.338612506	3
DASYUROMORPHIA	DASYURIDAE	Pseudantechinus	Pseudantechinus_woolleyae	LC	unknown	0	NA	0.740262386	0.679452752	396	457	-0.133479212	-0.14326918	0.089497958	0.085717001	43.23	3.766534699	4
DIPROTODONTIA	PSEUDOCHEIRIDAE	Pseudocheirus	Pseudocheirus_occidentalis	VU	decreasing	1	1	0.917657498	0.856672172	14	12	0.166666667	0.15415068	0.071188639	0.06876891	895.22	6.797069498	7
